code_departement_code_commune;nom_commune;Population;code_departement;code_region
49035;Bouchemaine;6915;49;52
49036;Bouillé-Ménard;771;49;52
49038;Bourg-l'Evêque;245;49;52
49041;Brain-sur-Allonnes;2074;49;52
49045;La Breille-les-Pins;614;49;52
49048;Briollay;3125;49;52
49050;Brissac Loire Aubance;11125;49;52
49053;Brossay;354;49;52
49054;Candé;2886;49;52
49055;Cantenay-Epinard;2352;49;52
49056;Carbay;269;49;52
49057;Cernusson;343;49;52
49058;Les Cerqueux;886;49;52
49060;Bellevigne-les-Châteaux;3562;49;52
49061;Challain-la-Potherie;816;49;52
49063;Chalonnes-sur-Loire;6693;49;52
49064;Chambellay;409;49;52
49067;Chenillé-Champteussé;350;49;52
49068;Champtocé-sur-Loire;1895;49;52
49069;Orée d'Anjou;16706;49;52
49070;Chanteloup-les-Bois;704;49;52
49076;La Chapelle-Saint-Laud;770;49;52
49080;Les Hauts-d'Anjou;8944;49;52
49082;Chaudefonds-sur-Layon;958;49;52
49086;Terranjou;4078;49;52
49089;Chazé-sur-Argos;1081;49;52
49090;Cheffes;986;49;52
49092;Chemillé-en-Anjou;21432;49;52
49099;Cholet;55979;49;52
49100;Cizay-la-Madeleine;486;49;52
49102;Cléré-sur-Layon;342;49;52
49107;Cornillé-les-Caves;483;49;52
49109;Coron;1610;49;52
49110;Corzé;1918;49;52
49112;Le Coudray-Macouard;975;49;52
49113;Courchamps;528;49;52
49114;Courléon;149;49;52
49120;Denée;1407;49;52
49121;Dénezé-sous-Doué;489;49;52
49123;Distré;1787;49;52
49125;Doué-en-Anjou;11376;49;52
49127;Durtal;3433;49;52
49129;Ecouflant;4452;49;52
49130;Ecuillé;674;49;52
49131;Epieds;741;49;52
49132;Etriché;1564;49;52
49135;Feneu;2230;49;52
49138;Les Bois d'Anjou;2659;49;52
49140;Fontevraud-l'Abbaye;1553;49;52
49155;Grez-Neuville;1472;49;52
49160;Ingrandes-Le Fresne sur Loire;2723;49;52
49161;La Jaille-Yvon;340;49;52
49163;Jarzé Villages;2780;49;52
49167;Les Garennes sur Loire;4678;49;52
49170;Juvardeil;819;49;52
49171;La Lande-Chasles;123;49;52
49174;Huillé-Lézigné;1336;49;52
49176;Le Lion-d'Angers;5099;49;52
49178;Loiré;897;49;52
49180;Longué-Jumelles;6952;49;52
49182;Louresse-Rochemenier;896;49;52
49183;Val d'Erdre-Auxence;4987;49;52
49188;Marcé;852;49;52
49192;Maulévrier;3281;49;52
49193;Le May-sur-Evre;3910;49;52
49194;Mazé-Milon;6030;49;52
49195;Mazières-en-Mauges;1285;49;52
49200;Longuenée-en-Anjou;6477;49;52
49201;La Ménitré;2084;49;52
49205;Miré;984;49;52
49209;Montigné-lès-Rairies;443;49;52
49211;Montilliers;1245;49;52
49214;Montreuil-Juigné;7782;49;52
49215;Montreuil-Bellay;3976;49;52
49216;Montreuil-sur-Loir;596;49;52
49217;Montreuil-sur-Maine;785;49;52
49218;Montrevault-sur-Evre;15985;49;52
49219;Montsoreau;437;49;52
49220;Morannes sur Sarthe-Daumeray;3722;49;52
49221;Mouliherne;843;49;52
49222;Mozé-sur-Louet;2058;49;52
49223;Mûrs-Erigné;5761;49;52
49224;Neuillé;1001;49;52
49228;Noyant-Villages;5713;49;52
49231;Nuaillé;1491;49;52
49235;Parnay;439;49;52
49236;Passavant-sur-Layon;130;49;52
49237;La Pellerine;134;49;52
49240;La Plaine;1028;49;52
49241;Le Plessis-Grammoire;2612;49;52
49244;Mauges-sur-Loire;18399;49;52
49246;Les Ponts-de-Cé;13360;49;52
49247;La Possonnière;2489;49;52
49248;Ombrée d'Anjou;9221;49;52
49253;Le Puy-Notre-Dame;1207;49;52
49257;Les Rairies;1044;49;52
49259;Rochefort-sur-Loire;2382;49;52
49260;La Romagne;2033;49;52
49261;Gennes-Val-de-Loire;8739;49;52
49262;Rou-Marson;661;49;52
49266;Saint-Augustin-des-Bois;1256;49;52
49267;Saint-Barthélemy-d'Anjou;9438;49;52
49269;Saint-Christophe-du-Bois;2854;49;52
49271;Saint-Clément-de-la-Place;2126;49;52
49272;Saint-Clément-des-Levées;1106;49;52
49278;Sainte-Gemmes-sur-Loire;3710;49;52
49283;Saint-Georges-sur-Loire;3704;49;52
49284;Saint-Germain-des-Prés;1429;49;52
49288;Saint-Jean-de-la-Croix;232;49;52
49291;Saint-Just-sur-Dive;381;49;52
49292;Val-du-Layon;3459;49;52
49294;Saint-Lambert-la-Potherie;2954;49;52
49298;Saint-Léger-de-Linières;3757;49;52
49299;Saint-Léger-sous-Cholet;3088;49;52
49301;Sèvremoine;25715;49;52
49302;Saint-Macaire-du-Bois;456;49;52
49306;Saint-Martin-du-Fouilloux;1697;49;52
49307;Loire-Authion;16477;49;52
49308;Saint-Melaine-sur-Aubance;2181;49;52
49310;Saint-Paul-du-Bois;616;49;52
49311;Saint-Philbert-du-Peuple;1351;49;52
49321;Saint-Sigismond;395;49;52
49323;Verrières-en-Anjou;7817;49;52
49326;Sarrigné;831;49;52
49328;Saumur;27449;49;52
49329;Savennières;1386;49;52
49330;Sceaux-d'Anjou;1198;49;52
49331;Segré-en-Anjou Bleu;18295;49;52
49332;La Séguinière;4304;49;52
49333;Seiches-sur-le-Loir;2972;49;52
49334;Sermaise;337;49;52
49336;Somloire;899;49;52
49338;Soulaines-sur-Aubance;1456;49;52
49339;Soulaire-et-Bourg;1531;49;52
49341;Souzay-Champigny;771;49;52
49343;La Tessoualle;3262;49;52
49344;Thorigné-d'Anjou;1260;49;52
49345;Bellevigne-en-Layon;5866;49;52
49347;Tiercé;4505;49;52
49352;Toutlemonde;1355;49;52
49353;Trélazé;15129;49;52
49355;Trémentines;3141;49;52
49358;Turquant;585;49;52
49359;Les Ulmes;592;49;52
49361;Varennes-sur-Loire;1866;49;52
49362;Varrains;1268;49;52
49364;Vaudelnay;1153;49;52
49367;Erdre-en-Anjou;5823;49;52
49368;Vernantes;2032;49;52
49369;Vernoil-le-Fourrier;1291;49;52
49370;Verrie;487;49;52
49371;Vezins;1756;49;52
49373;Lys-Haut-Layon;7966;49;52
49374;Villebernier;1469;49;52
49377;Rives-du-Loir-en-Anjou;5745;49;52
49378;Vivy;2572;49;52
49381;Yzernay;1843;49;52
50002;Agneaux;4592;50;28
50003;Agon-Coutainville;2891;50;28
50004;Airel;552;50;28
50006;Amigny;159;50;28
50008;Anctoville-sur-Boscq;461;50;28
50013;Anneville-en-Saire;395;50;28
50015;Annoville;664;50;28
50016;Appeville;184;50;28
50019;Aucey-la-Plaine;425;50;28
50021;Audouville-la-Hubert;76;50;28
50022;Aumeville-Lestre;115;50;28
50023;Auvers;686;50;28
50024;Auxais;173;50;28
50025;Avranches;10819;50;28
50026;Azeville;81;50;28
50027;Bacilly;983;50;28
50028;La Baleine;104;50;28
50029;Barenton;1240;50;28
50030;Barfleur;567;50;28
50031;Barneville-Carteret;2295;50;28
50032;La Barre-de-Semilly;1075;50;28
50033;Baubigny;145;50;28
50034;Baudre;562;50;28
50036;Baupte;437;50;28
50038;Beauchamps;437;50;28
50039;Beaucoudray;130;50;28
50040;Beauficel;129;50;28
50041;La Hague;11509;50;28
50042;Beauvoir;438;50;28
50044;Belval;323;50;28
50045;Benoîtville;631;50;28
50046;Bérigny;433;50;28
50048;Beslon;565;50;28
50049;Besneville;679;50;28
50050;Beuvrigny;138;50;28
50052;Beuzeville-la-Bastille;145;50;28
50054;Biéville;195;50;28
50055;Biniville;115;50;28
50058;Blainville-sur-Mer;1665;50;28
50059;Blosville;325;50;28
50060;La Bloutière;444;50;28
50062;Boisyvon;116;50;28
50064;La Bonneville;185;50;28
50066;Jullouville;2446;50;28
50069;Bourguenolles;357;50;28
50070;Boutteville;79;50;28
50072;Brainville;218;50;28
50074;Brécey;2285;50;28
50076;Bréhal;3542;50;28
50077;Bretteville;1081;50;28
50078;Bretteville-sur-Ay;415;50;28
50079;Breuville;418;50;28
50081;Bréville-sur-Mer;800;50;28
50082;Bricquebec-en-Cotentin;5976;50;28
50083;Bricquebosq;607;50;28
50084;Bricqueville-la-Blouette;562;50;28
50085;Bricqueville-sur-Mer;1264;50;28
50086;Brillevast;329;50;28
50087;Brix;2208;50;28
50088;Brouains;137;50;28
50090;Buais-Les-Monts;621;50;28
50092;Cambernon;720;50;28
50093;Cametours;424;50;28
50094;Camprond;420;50;28
50095;Canisy;1823;50;28
50096;Canteloup;217;50;28
50097;Canville-la-Rocque;123;50;28
50098;Carantilly;637;50;28
50099;Carentan-les-Marais;10233;50;28
50101;Carneville;241;50;28
50102;Carolles;764;50;28
50105;Catteville;102;50;28
50106;Cavigny;270;50;28
50108;Céaux;426;50;28
50109;Cérences;1818;50;28
50110;Cerisy-la-Forêt;1055;50;28
50111;Cerisy-la-Salle;1020;50;28
50112;La Chaise-Baudouin;472;50;28
50115;Le Grippon;394;50;28
50117;Champeaux;363;50;28
50118;Champrepus;334;50;28
50120;Chanteloup;363;50;28
50121;La Chapelle-Cécelin;248;50;28
50124;La Chapelle-Urée;168;50;28
50126;Chavoy;140;50;28
50129;Cherbourg-en-Cotentin;80912;50;28
50130;Chérencé-le-Héron;433;50;28
50135;Clitourps;229;50;28
50137;La Colombe;641;50;28
50138;Colomby;560;50;28
50139;Condé-sur-Vire;4205;50;28
50142;Vicq-sur-Mer;1067;50;28
50143;Coudeville-sur-Mer;893;50;28
50144;Coulouvray-Boisbenâtre;545;50;28
50145;Courcy;605;50;28
50146;Courtils;237;50;28
50147;Coutances;9581;50;28
50148;Couvains;548;50;28
50149;Couville;1200;50;28
50150;Crasville;231;50;28
50151;Créances;2122;50;28
50152;Les Cresnays;228;50;28
50155;Crollon;311;50;28
50156;Crosville-sur-Douve;66;50;28
50158;Cuves;289;50;28
50159;Dangy;697;50;28
50161;Le Dézert;608;50;28
50162;Digosville;1642;50;28
50164;Domjean;1032;50;28
50165;Donville-les-Bains;3183;50;28
50166;Doville;342;50;28
50167;Dragey-Ronthon;826;50;28
50168;Ducey-Les Chéris;2860;50;28
50169;Ecausseville;104;50;28
50172;Emondeville;358;50;28
50174;Equilly;205;50;28
50175;Eroudeville;204;50;28
50176;L'Etang-Bertrand;360;50;28
50177;Etienville;378;50;28
50178;Fermanville;1287;50;28
50181;Feugères;338;50;28
50182;La Feuillie;295;50;28
50183;Fierville-les-Mines;352;50;28
50184;Flamanville;1788;50;28
50185;Fleury;1069;50;28
50186;Flottemanville;226;50;28
50188;Folligny;1110;50;28
50190;Fontenay-sur-Mer;174;50;28
50192;Fourneaux;130;50;28
50193;Le Fresne-Poret;221;50;28
50194;Fresville;378;50;28
50195;Gathemo;256;50;28
50196;Gatteville-le-Phare;508;50;28
50197;Gavray-sur-Sienne;1981;50;28
50198;Geffosses;482;50;28
50199;Genêts;451;50;28
50200;Ger;815;50;28
50205;La Godefroy;286;50;28
50207;Golleville;177;50;28
50208;Gonfreville;158;50;28
50209;Gonneville-Le Theil;1555;50;28
50210;Gorges;350;50;28
50214;Gouvets;281;50;28
50215;Gouville-sur-Mer;3317;50;28
50216;Graignes-Mesnil-Angot;896;50;28
50217;Le Grand-Celland;612;50;28
50218;Granville;13187;50;28
50219;Gratot;679;50;28
50221;Grimesnil;61;50;28
50222;Grosville;806;50;28
50225;Le Guislain;144;50;28
50227;Le Ham;315;50;28
50228;Hambye;1137;50;28
50229;Hamelin;88;50;28
50230;Hardinvast;917;50;28
50231;Hauteville-sur-Mer;709;50;28
50232;Hauteville-la-Guichard;491;50;28
50233;Hautteville-Bocage;164;50;28
50234;La Haye-Bellefond;77;50;28
50235;La Haye-d'Ectot;276;50;28
50236;La Haye;4089;50;28
50237;La Haye-Pesnel;1283;50;28
50238;Héauville;463;50;28
50239;Thèreval;1833;50;28
50240;Helleville;555;50;28
50241;Hémevez;186;50;28
50243;Heugueville-sur-Sienne;515;50;28
50246;Hiesville;71;50;28
50247;Hocquigny;193;50;28
50251;Huberville;375;50;28
50252;Hudimesnil;924;50;28
50253;Huisnes-sur-Mer;177;50;28
50256;Isigny-le-Buat;3323;50;28
50258;Joganville;115;50;28
50259;Juilley;667;50;28
50260;Juvigny les Vallées;1730;50;28
50261;Lamberville;171;50;28
50262;La Lande-d'Airou;536;50;28
50263;Lapenty;374;50;28
50265;Laulne;198;50;28
50266;Lengronne;423;50;28
50267;Lessay;2291;50;28
50268;Lestre;254;50;28
50269;Liesville-sur-Douve;212;50;28
50270;Lieusaint;411;50;28
50271;Lingeard;87;50;28
50272;Lingreville;1038;50;28
50273;Montsenelle;1432;50;28
50274;Les Loges-Marchis;1165;50;28
50275;Les Loges-sur-Brécey;132;50;28
50276;Lolif;602;50;28
50277;Longueville;605;50;28
50278;Le Loreur;289;50;28
50279;Le Lorey;615;50;28
50281;La Lucerne-d'Outremer;791;50;28
50282;Le Luot;308;50;28
50283;La Luzerne;75;50;28
50285;Magneville;317;50;28
50288;Marcey-les-Grèves;1323;50;28
50289;Marchésieux;732;50;28
50290;Marcilly;331;50;28
50291;Margueray;125;50;28
50292;Marigny-Le-Lozon;2745;50;28
50294;Martinvast;1343;50;28
50295;Maupertuis;145;50;28
50296;Maupertus-sur-Mer;229;50;28
50297;La Meauffe;1049;50;28
50298;Méautis;659;50;28
50299;Le Mesnil;227;50;28
50300;Le Mesnil-Adelée;171;50;28
50302;Le Mesnil-Amey;293;50;28
50304;Le Mesnil-Aubert;202;50;28
50305;Le Mesnil-au-Val;751;50;28
50310;Le Mesnil-Eury;174;50;28
50311;Le Mesnil-Garnier;234;50;28
50312;Le Mesnil-Gilbert;138;50;28
50315;Le Mesnillard;256;50;28
50317;Le Mesnil-Ozenne;275;50;28
50321;Le Mesnil-Rouxelin;520;50;28
50324;Le Mesnil-Véneron;114;50;28
50326;Le Mesnil-Villeman;236;50;28
50327;La Meurdraquière;192;50;28
50328;Millières;790;50;28
50332;Les Moitiers-d'Allonne;726;50;28
50334;Montabot;279;50;28
50335;Montaigu-la-Brisette;510;50;28
50336;Montaigu-les-Bois;230;50;28
50338;Montbray;303;50;28
50340;Montcuit;193;50;28
50341;Montebourg;2210;50;28
50342;Montfarville;829;50;28
50345;Monthuchon;711;50;28
50347;Montjoie-Saint-Martin;238;50;28
50349;Montmartin-sur-Mer;1409;50;28
50350;Montpinchon;528;50;28
50351;Montrabot;94;50;28
50352;Montreuil-sur-Lozon;341;50;28
50353;Le Mont-Saint-Michel;29;50;28
50356;Moon-sur-Elle;824;50;28
50357;Morigny;73;50;28
50359;Mortain-Bocage;3194;50;28
50360;Morville;288;50;28
50361;La Mouche;246;50;28
50362;Moulines;290;50;28
50363;Moyon Villages;1486;50;28
50364;Muneville-le-Bingard;715;50;28
50365;Muneville-sur-Mer;499;50;28
50368;Nay;70;50;28
50369;Négreville;844;50;28
50370;Néhou;618;50;28
50371;Le Neufbourg;419;50;28
50372;Neufmesnil;183;50;28
50373;Neuville-au-Plain;93;50;28
50374;Neuville-en-Beaumont;28;50;28
50376;Nicorps;401;50;28
50378;Notre-Dame-de-Cenilly;643;50;28
50379;Notre-Dame-de-Livoye;162;50;28
50382;Nouainville;652;50;28
50384;Octeville-l'Avenel;224;50;28
50387;Orglandes;366;50;28
50388;Orval sur Sienne;1185;50;28
50389;Ouville;455;50;28
50390;Ozeville;157;50;28
50391;Grandparigny;2735;50;28
50393;Percy-en-Normandie;2706;50;28
50394;Périers;2287;50;28
50395;La Pernelle;275;50;28
50397;Perriers-en-Beauficel;216;50;28
50398;Le Perron;203;50;28
50399;Le Petit-Celland;182;50;28
50400;Picauville;3300;50;28
50401;Pierreville;752;50;28
50402;Les Pieux;3308;50;28
50403;Pirou;1469;50;28
50405;Le Plessis-Lastelle;247;50;28
50407;Poilley;966;50;28
50408;Pontaubault;582;50;28
50409;Pont-Hébert;2134;50;28
50410;Pontorson;4396;50;28
50411;Ponts;693;50;28
50412;Port-Bail-sur-Mer;2624;50;28
50413;Précey;580;50;28
50417;Quettehou;1809;50;28
50419;Quettreville-sur-Sienne;3264;50;28
50420;Quibou;888;50;28
50421;Quinéville;273;50;28
50422;Raids;193;50;28
50423;Rampan;207;50;28
50425;Rauville-la-Bigot;1142;50;28
50426;Rauville-la-Place;376;50;28
50428;Reffuveille;517;50;28
50429;Regnéville-sur-Mer;773;50;28
50430;Reigneville-Bocage;42;50;28
50431;Remilly Les Marais;1084;50;28
50433;Réville;1024;50;28
50435;Rocheville;612;50;28
50436;Romagny Fontenay;1321;50;28
50437;Roncey;809;50;28
50442;Le Rozel;256;50;28
50443;Sacey;526;50;28
50444;Saint-Amand-Villages;2557;50;28
50445;Saint-André-de-Bohon;366;50;28
50446;Saint-André-de-l'Epine;557;50;28
50447;Saint-Aubin-des-Préaux;471;50;28
50448;Saint-Aubin-de-Terregatte;678;50;28
50450;Saint-Barthélemy;340;50;28
50451;Saint-Brice;129;50;28
50452;Saint-Brice-de-Landelles;686;50;28
50453;Sainte-Cécile;803;50;28
50454;Saint-Christophe-du-Foc;432;50;28
50455;Saint-Clair-sur-l'Elle;981;50;28
50456;Saint-Clément-Rancoudray;557;50;28
50457;Sainte-Colombe;201;50;28
50461;Saint-Cyr;207;50;28
50462;Saint-Cyr-du-Bailleul;377;50;28
50463;Saint-Denis-le-Gast;535;50;28
50464;Saint-Denis-le-Vêtu;637;50;28
50467;Saint-Floxel;507;50;28
50468;Saint-Fromond;785;50;28
50469;Sainte-Geneviève;320;50;28
50471;Saint-Georges-de-la-Rivière;295;50;28
50472;Saint-Georges-de-Livoye;214;50;28
50473;Saint-Georges-d'Elle;397;50;28
50474;Saint-Georges-de-Rouelley;556;50;28
50475;Saint-Georges-Montcocq;1001;50;28
50476;Saint-Germain-d'Elle;226;50;28
50478;Saint-Germain-de-Tournebut;433;50;28
50479;Saint-Germain-de-Varreville;114;50;28
50480;Saint-Germain-le-Gaillard;780;50;28
50481;Saint-Germain-sur-Ay;918;50;28
50482;Saint-Germain-sur-Sèves;165;50;28
50483;Saint-Gilles;983;50;28
50484;Saint-Hilaire-du-HarcouÃ«t;6182;50;28
50486;Saint-Jacques-de-Néhou;628;50;28
50487;Saint-James;5016;50;28
50488;Saint-Jean-de-Daye;643;50;28
50489;Saint-Jean-de-la-Haize;545;50;28
50490;Saint-Jean-de-la-Rivière;363;50;28
50491;Saint-Jean-de-Savigny;453;50;28
50492;Saint-Jean-d'Elle;2553;50;28
50493;Saint-Jean-des-Champs;1480;50;28
50495;Saint-Jean-du-Corail-des-Bois;80;50;28
50496;Saint-Jean-le-Thomas;392;50;28
50498;Saint-Joseph;824;50;28
50499;Saint-Laurent-de-Cuves;488;50;28
50500;Saint-Laurent-de-Terregatte;666;50;28
50502;Saint-Lô;19963;50;28
50504;Saint-Louet-sur-Vire;207;50;28
50505;Saint-Loup;714;50;28
50506;Saint-Malo-de-la-Lande;486;50;28
50507;Saint-Marcouf;351;50;28
50509;Sainte-Marie-du-Mont;730;50;28
50510;Saint-Martin-d'Aubigny;606;50;28
50511;Saint-Martin-d'Audouville;132;50;28
50512;Saint-Martin-de-Bonfossé;535;50;28
50513;Saint-Martin-de-Cenilly;179;50;28
50514;Chaulieu;308;50;28
50517;Saint-Martin-de-Varreville;177;50;28
50518;Saint-Martin-le-Bouillant;331;50;28
50519;Saint-Martin-le-Gréard;575;50;28
50521;Saint-Maur-des-Bois;158;50;28
50522;Saint-Maurice-en-Cotentin;262;50;28
50523;Sainte-Mère-Eglise;3127;50;28
50525;Saint-Michel-de-Montjoie;329;50;28
50528;Saint-Nicolas-de-Pierrepont;317;50;28
50529;Saint-Nicolas-des-Bois;83;50;28
50531;Saint-Ovin;802;50;28
50532;Saint-Pair-sur-Mer;4227;50;28
50533;Saint-Patrice-de-Claids;181;50;28
50535;Le Parc;947;50;28
50536;Saint-Pierre-d'Arthéglise;158;50;28
50537;Saint-Pierre-de-Coutances;433;50;28
50538;Saint-Pierre-de-Semilly;464;50;28
50539;Saint-Pierre-Eglise;1835;50;28
50540;Saint-Pierre-Langers;638;50;28
50541;Saint-Planchers;1446;50;28
50542;Saint-Pois;497;50;28
50543;Saint-Quentin-sur-le-Homme;1377;50;28
50546;Bourgvallées;3315;50;28
50548;Saint-Sauveur-de-Pierrepont;124;50;28
50549;Saint-Sauveur-la-Pommeraye;408;50;28
50550;Saint-Sauveur-Villages;3749;50;28
50551;Saint-Sauveur-le-Vicomte;2128;50;28
50552;Saint-Sébastien-de-Raids;337;50;28
50553;Saint-Senier-de-Beuvron;348;50;28
50554;Saint-Senier-sous-Avranches;1479;50;28
50556;Sainte-Suzanne-sur-Vire;706;50;28
50562;Saint-Vaast-la-Hougue;1742;50;28
50563;Saint-Vigor-des-Monts;287;50;28
50564;Terre-et-Marais;1351;50;28
50565;Sartilly-Baie-Bocage;2873;50;28
50567;Saussemesnil;902;50;28
50568;Saussey;477;50;28
50569;Savigny;458;50;28
50570;Savigny-le-Vieux;433;50;28
50571;Sébeville;35;50;28
50572;Sénoville;196;50;28
50574;Servon;282;50;28
50575;Sideville;782;50;28
50576;Siouville-Hague;983;50;28
50577;Sortosville-en-Beaumont;319;50;28
50578;Sortosville;80;50;28
50579;Sottevast;1450;50;28
50580;Sotteville;474;50;28
50582;Sourdeval;3220;50;28
50584;Subligny;413;50;28
50585;Surtainville;1181;50;28
50587;Taillepied;18;50;28
50588;Tamerville;700;50;28
50589;Tanis;301;50;28
50590;Le Tanu;411;50;28
50591;Le Teilleul;1701;50;28
50592;Tessy-Bocage;2321;50;28
50593;Teurthéville-Bocage;596;50;28
50594;Teurthéville-Hague;1064;50;28
50596;Théville;350;50;28
50597;Tirepied-sur-Sée;976;50;28
50598;Tocqueville;273;50;28
50599;Tollevast;1613;50;28
50601;Torigny-les-Villes;4452;50;28
50603;Tourville-sur-Sienne;802;50;28
50604;Tréauville;768;50;28
50606;Tribehou;525;50;28
50607;La Trinité;397;50;28
50609;Turqueville;130;50;28
50610;Urville;215;50;28
50612;Vains;831;50;28
50613;Valcanville;411;50;28
50615;Valognes;7088;50;28
50616;Le Val-Saint-Père;2042;50;28
50617;Varenguebec;333;50;28
50618;Varouville;255;50;28
50619;Le Vast;336;50;28
50621;Vaudreville;72;50;28
50624;La Vendelée;503;50;28
50626;Ver;385;50;28
50628;Vernix;159;50;28
50629;Vesly;741;50;28
50633;Le Vicel;122;50;28
50634;Videcosville;85;50;28
50637;Villebaudon;319;50;28
50639;Villedieu-les-Poêles-Rouffigny;3919;50;28
50641;Villiers-Fossard;672;50;28
50643;Virandeville;807;50;28
50647;Yquelon;1178;50;28
50648;Yvetot-Bocage;1213;50;28
51001;Ablancourt;167;51;44
51002;Saint-Martin-d'Ablois;1430;51;44
51003;Aigny;281;51;44
51004;Allemanche-Launay-et-Soyer;121;51;44
51005;Allemant;178;51;44
51006;Alliancelles;151;51;44
51007;Ambonnay;982;51;44
51008;Ambrières;224;51;44
51009;Anglure;845;51;44
51010;Angluzelles-et-Courcelles;143;51;44
51012;Anthenay;71;51;44
51013;Aougny;104;51;44
51014;Arcis-le-Ponsart;304;51;44
51015;Argers;113;51;44
51016;Arrigny;242;51;44
51017;Arzillières-Neuville;331;51;44
51018;Athis;920;51;44
51019;Aubérive;261;51;44
51020;Aubilly;56;51;44
51022;Aulnay-l'Aître;193;51;44
51023;Aulnay-sur-Marne;272;51;44
51025;Auménancourt;1084;51;44
51027;Auve;323;51;44
51028;Avenay-Val-d'Or;1043;51;44
51029;Avize;1914;51;44
51030;AÃ¿-Champagne;5395;51;44
51031;Baconnes;276;51;44
51032;Bagneux;432;51;44
51033;Le Baizil;254;51;44
51034;Bannay;20;51;44
51035;Bannes;256;51;44
51036;Barbonne-Fayel;514;51;44
51037;Baslieux-lès-Fismes;340;51;44
51038;Baslieux-sous-Châtillon;189;51;44
51039;Bassu;100;51;44
51040;Bassuet;253;51;44
51041;Baudement;107;51;44
51042;Baye;394;51;44
51043;Bazancourt;2380;51;44
51044;Beaumont-sur-Vesle;812;51;44
51045;Beaunay;104;51;44
51046;Beine-Nauroy;1010;51;44
51047;Belval-en-Argonne;47;51;44
51048;Belval-sous-Châtillon;161;51;44
51049;Bergères-lès-Vertus;580;51;44
51050;Bergères-sous-Montmirail;137;51;44
51051;Berméricourt;223;51;44
51052;Berru;600;51;44
51053;Berzieux;83;51;44
51054;Bétheniville;1295;51;44
51055;Bétheny;7177;51;44
51056;Bethon;258;51;44
51057;Bettancourt-la-Longue;78;51;44
51058;Bezannes;3048;51;44
51059;Bignicourt-sur-Marne;367;51;44
51060;Bignicourt-sur-Saulx;174;51;44
51061;Billy-le-Grand;121;51;44
51062;Binarville;98;51;44
51063;Binson-et-Orquigny;166;51;44
51065;Blacy;645;51;44
51066;Blaise-sous-Arzillières;333;51;44
